sep=,
DeviceTag:,yao
FirmwareVersion:,1.6.0
AppVersion:,2021.0
StartTime: ,2021-08-30_17:05:05_000 GMT+8
© Xsens Technologies B. V. 2005-2021

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
39,678113554,32.09792709350586,67.77457427978516,94.53837585449219,-9.28612041473389,1.69981932640076,3.56848740577698,-15.73489284515381,-2.79058194160461,4.25337266921997
40,678121887,31.99257850646973,67.70105743408203,94.52972412109375,-9.22307872772217,1.55032551288605,3.46789956092834,-12.01488399505615,-6.98952436447144,3.18195462226868
41,678130220,31.80972862243652,67.67768859863281,94.37316894531250,-9.09586238861084,1.55592787265778,3.21092462539673,-11.10140228271484,-4.45227909088135,2.59246802330017
42,678138553,31.76031112670898,67.64857482910156,94.39960479736328,-9.16830444335938,1.72926354408264,3.20820999145508,-9.20137691497803,-1.63874793052673,1.70295000076294
43,678146886,31.63643646240234,67.65666198730469,94.27050781250000,-9.16330242156982,1.88582336902618,3.29081273078918,-6.48032379150391,-0.20563104748726,1.64165461063385
44,678155219,31.63752174377441,67.64101409912109,94.32791900634766,-9.12110996246338,1.89838588237762,3.35338497161865,-6.58188533782959,0.47354319691658,2.05396699905396
45,678163552,31.52881622314453,67.63629150390625,94.21150970458984,-9.18800735473633,1.92504501342773,3.63344359397888,-6.92456483840942,-0.92901545763016,2.71651792526245
46,678171885,31.49721336364746,67.59729003906250,94.25955200195312,-9.20071887969971,1.87885618209839,3.39666724205017,-9.46284675598145,-2.14350175857544,3.15768456459045
47,678180218,31.36511611938477,67.60076904296875,94.17076110839844,-9.17556953430176,1.87955772876740,3.17596101760864,-12.20339202880859,1.01087880134583,2.41072249412537
48,678188551,31.34583854675293,67.61003875732422,94.25286865234375,-9.24992370605469,1.83971869945526,3.24063992500305,-11.76123714447021,3.60365390777588,1.46243202686310
49,678196884,31.24513435363770,67.64205169677734,94.19537353515625,-9.36944007873535,1.69381105899811,3.09493422508240,-10.72883033752441,4.45286846160889,0.95626908540726
50,678205217,31.22555923461914,67.65843963623047,94.27274322509766,-9.37577915191650,1.50783491134644,3.15118789672852,-11.27784633636475,4.20825290679932,0.84325909614563
51,678213550,31.11494064331055,67.68620300292969,94.19474029541016,-9.30102920532227,1.52471089363098,3.11811733245850,-11.55299377441406,3.65378117561340,0.89638292789459
52,678221883,31.04856109619141,67.67237854003906,94.23246765136719,-9.37130355834961,1.49481868743896,3.39841413497925,-12.49539279937744,0.16407200694084,1.17140316963196
53,678230216,30.86124992370605,67.65985107421875,94.11610412597656,-9.23539257049561,1.49745619297028,3.38247060775757,-14.27742671966553,-2.11448097229004,1.39368331432343
54,678238549,30.79707717895508,67.64176177978516,94.15541076660156,-9.20866298675537,1.47596704959869,3.72441697120667,-12.40400314331055,-0.24464161694050,1.49457812309265
55,678246882,30.66382408142090,67.64896392822266,94.03371429443359,-9.28359127044678,1.41276073455811,3.43317723274231,-6.80211591720581,-0.09233931452036,0.03935627266765
56,678255215,30.64270210266113,67.64916229248047,94.03350067138672,-9.31537628173828,1.33774828910828,3.18736863136292,-2.85473251342773,0.71485489606857,-1.17415654659271
57,678263548,30.48426437377930,67.66053009033203,93.84864044189453,-9.36595249176025,1.24527716636658,3.20704364776611,-2.88949036598206,-0.66146200895309,-2.43709206581116
58,678271881,30.37074661254883,67.64327239990234,93.76786804199219,-9.26217174530029,1.27481794357300,3.07674813270569,-5.00094842910767,-2.95104122161865,-3.28307890892029
59,678280214,30.15608406066895,67.64702606201172,93.53810882568359,-9.27815723419189,1.38693821430206,3.01107335090637,-5.00248527526855,-2.57077264785767,-3.25139379501343
60,678288547,30.08115768432617,67.64474487304688,93.49114227294922,-9.22701358795166,1.49169325828552,2.81131863594055,-4.12619733810425,-0.61212903261185,-2.86597704887390
61,678296880,29.93301010131836,67.67797851562500,93.33200073242188,-9.17860031127930,1.60472869873047,3.01992082595825,-3.85432791709900,1.60336160659790,-2.39229297637939
62,678305213,29.91408729553223,67.69711303710938,93.34047698974609,-9.10300159454346,1.76648938655853,3.22392630577087,-3.55674171447754,2.88415002822876,-1.95930981636047
63,678313546,29.82589340209961,67.74908447265625,93.22480773925781,-8.98090744018555,1.89367949962616,3.16019201278687,-1.60432195663452,4.15051794052124,-1.90557098388672
64,678321879,29.88835144042969,67.80647277832031,93.28443908691406,-8.97797489166260,1.91854071617126,2.93786907196045,0.52459233999252,8.01998329162598,-2.22651720046997
65,678330212,29.85932731628418,67.88928222656250,93.22811126708984,-9.11558532714844,1.83783733844757,2.94638442993164,-0.94147682189941,8.66602516174316,-1.99176275730133
66,678338545,29.90098381042480,67.93668365478516,93.29560089111328,-9.09596157073975,1.84841966629028,3.02003860473633,-2.85327267646790,7.14915180206299,-1.33624374866486
67,678346878,29.86592102050781,67.99674224853516,93.27288818359375,-9.03663635253906,1.99556005001068,3.10988855361938,-4.40675067901611,6.59421920776367,-0.21321290731430
68,678355211,29.90409851074219,68.03681945800781,93.36994934082031,-9.08101177215576,2.08074927330017,3.19675230979919,-6.56948852539062,7.04433774948120,0.24257963895798
69,678363544,29.85080909729004,68.07723999023438,93.34348297119141,-9.17202377319336,2.12846946716309,3.27958559989929,-5.96819305419922,4.32390022277832,0.21865589916706
70,678371877,29.84901046752930,68.08054351806641,93.38378906250000,-9.09902095794678,1.97750055789948,3.15923810005188,-5.05069208145142,1.94385135173798,0.22956760227680
71,678380210,29.75838279724121,68.09653472900391,93.30876922607422,-9.06949710845947,1.88539683818817,2.75409173965454,-5.45606279373169,0.85365849733353,-0.70475006103516
72,678388543,29.72096061706543,68.11461639404297,93.33629608154297,-8.98824501037598,1.91202247142792,2.81642484664917,-7.90521812438965,3.19800114631653,-1.14449512958527
73,678396876,29.64627647399902,68.16639709472656,93.30836486816406,-9.02744579315186,1.98490071296692,3.19937896728516,-8.92552471160889,5.48464870452881,-1.36527729034424
74,678405209,29.64875221252441,68.20497131347656,93.36267852783203,-9.11996459960938,2.08003377914429,3.25421237945557,-6.10389852523804,5.92458534240723,-1.32018339633942
75,678413542,29.64010429382324,68.27030944824219,93.35800170898438,-9.13438034057617,2.07502102851868,2.90922498703003,-3.28684401512146,7.26753902435303,-1.77696192264557
76,678421875,29.67970657348633,68.33514404296875,93.42784881591797,-9.06484889984131,1.98077690601349,2.87782883644104,-3.38456249237061,8.99706459045410,-2.29088592529297
77,678430208,29.67436599731445,68.41111755371094,93.43259429931641,-9.05339241027832,1.93857371807098,3.01377439498901,-3.79772019386292,8.51933288574219,-2.57425618171692
78,678438541,29.68767738342285,68.45476531982422,93.48162078857422,-9.10335159301758,1.91780054569244,3.14171385765076,-4.22232723236084,6.32360458374023,-1.84842598438263
79,678446874,29.66616821289062,68.48539733886719,93.48451232910156,-9.11868190765381,1.92411172389984,3.31358647346497,-6.08744096755981,3.74746561050415,-0.09578444063663
80,678455207,29.68133926391602,68.50569152832031,93.56143188476562,-9.06150627136230,1.91559433937073,3.35789418220520,-7.11825990676880,4.49306964874268,0.60042333602905
81,678463540,29.68793296813965,68.54410552978516,93.60203552246094,-9.12725257873535,1.87969100475311,2.99402260780334,-6.86393690109253,5.50529384613037,0.59962922334671
82,678471873,29.69747924804688,68.57711791992188,93.67715454101562,-9.23089885711670,1.77970933914185,2.81207561492920,-7.59683704376221,5.77257823944092,-0.22979810833931
83,678480206,29.63981056213379,68.60561370849609,93.66954040527344,-9.29050922393799,1.75810742378235,2.86503362655640,-8.88330078125000,3.43982577323914,-0.95753711462021
84,678488539,29.57288932800293,68.61259460449219,93.67278289794922,-9.32878398895264,1.63675808906555,2.83275651931763,-8.74613475799561,1.50075089931488,-1.42143642902374
85,678496872,29.47589302062988,68.61813354492188,93.61763000488281,-9.26788616180420,1.67554306983948,2.79584741592407,-8.48092365264893,-0.12840415537357,-1.43519127368927
86,678505205,29.39918327331543,68.60939788818359,93.59754943847656,-9.22836017608643,1.80890190601349,2.54696106910706,-7.31962680816650,-0.64371138811111,-1.37645792961121
87,678513538,29.32874298095703,68.60516357421875,93.55114746093750,-9.19488239288330,1.88966512680054,2.49468660354614,-5.98825073242188,-1.20755755901337,-0.61653470993042
88,678521871,29.28951072692871,68.58926391601562,93.56435394287109,-9.13380146026611,1.89619815349579,2.60193228721619,-6.53782796859741,-0.67882847785950,0.31102082133293
89,678530204,29.26029777526855,68.58271026611328,93.57604980468750,-9.21322154998779,1.83667910099030,2.81677412986755,-7.23412561416626,-0.62532031536102,1.47375333309174
90,678538537,29.24914169311523,68.55220794677734,93.63105010986328,-9.15607929229736,1.86917674541473,3.04486942291260,-7.83734083175659,-1.31278085708618,2.76512050628662
91,678546870,29.24916267395020,68.53307342529297,93.67469024658203,-9.04516029357910,1.83223628997803,3.18121957778931,-8.93388652801514,-1.14669811725616,3.82475614547729
92,678555203,29.24135589599609,68.49264526367188,93.75064849853516,-9.13261032104492,1.79900240898132,3.01934456825256,-9.77427864074707,-1.90189564228058,4.15888118743896
93,678563536,29.21725082397461,68.46170043945312,93.79733276367188,-9.21466922760010,1.83739340305328,2.98890185356140,-11.34142017364502,-2.38376331329346,4.23097229003906
94,678571869,29.22182655334473,68.42807769775391,93.88906860351562,-9.24862098693848,1.88378238677979,2.93620181083679,-10.04687690734863,-0.84611511230469,4.37500143051147
95,678580202,29.25151062011719,68.41333007812500,93.97933959960938,-9.39604091644287,1.90338551998138,2.72137713432312,-9.54993534088135,0.21524924039841,4.80306625366211
96,678588535,29.27121925354004,68.38468933105469,94.09462738037109,-9.37690925598145,1.86846458911896,2.65831422805786,-10.85659503936768,0.18999360501766,5.00001430511475
97,678596868,29.29130744934082,68.37028503417969,94.20345306396484,-9.26901721954346,1.85187506675720,2.60895013809204,-13.66541481018066,0.68123632669449,5.69606971740723
98,678605201,29.31283569335938,68.34597778320312,94.35688018798828,-9.17760276794434,1.83075702190399,2.65773367881775,-14.89068508148193,1.47872281074524,6.22522115707397
99,678613534,29.37082099914551,68.33888244628906,94.51544952392578,-9.18842601776123,1.82931256294250,2.67095804214478,-14.34284782409668,2.23078250885010,6.98967790603638
100,678621867,29.44732666015625,68.33317565917969,94.72736358642578,-9.15499210357666,1.72550511360168,2.81912732124329,-14.81526470184326,4.71138095855713,7.39319229125977
101,678630200,29.53231430053711,68.34153747558594,94.92977905273438,-9.21874618530273,1.65809118747711,3.24090695381165,-15.87565803527832,4.61454629898071,7.63297986984253
102,678638533,29.58839416503906,68.31709289550781,95.11599731445312,-9.14538574218750,1.63235986232758,3.47412061691284,-14.39965915679932,2.21710443496704,7.50203895568848
103,678646866,29.65940093994141,68.31196594238281,95.27580261230469,-9.11702728271484,1.65748274326324,3.19510793685913,-12.73411750793457,2.31779408454895,6.79416322708130
104,678655199,29.71440315246582,68.30665588378906,95.45196533203125,-9.09284877777100,1.71063244342804,3.02854037284851,-13.40526485443115,4.00951194763184,5.98554849624634
105,678663532,29.76226997375488,68.33110809326172,95.60070037841797,-9.12666511535645,1.75050842761993,2.98875641822815,-15.26014328002930,5.57200622558594,4.98920536041260
106,678671865,29.77540016174316,68.34492492675781,95.75268554687500,-9.15918827056885,1.72635543346405,2.90427899360657,-15.74072074890137,5.47544193267822,3.90208673477173
107,678680198,29.79418754577637,68.38083648681641,95.88189697265625,-9.17065620422363,1.68886542320251,2.81052279472351,-15.71966361999512,6.19284486770630,3.24794960021973
108,678688531,29.80222892761230,68.41139221191406,96.03257751464844,-9.23048782348633,1.67193126678467,2.88777828216553,-16.21555900573730,7.18199110031128,2.83604741096497
109,678696864,29.80866432189941,68.45747375488281,96.15865325927734,-9.24319553375244,1.64118123054504,3.08648800849915,-17.20598411560059,7.18047904968262,2.63177371025085
110,678705197,29.80437088012695,68.48754119873047,96.32128906250000,-9.24722862243652,1.72398483753204,3.25389862060547,-19.04233360290527,7.38192272186279,3.30213689804077
111,678713530,29.80842208862305,68.52929687500000,96.47061920166016,-9.28561878204346,1.84190762042999,3.35091209411621,-20.32270431518555,7.28178501129150,3.87050485610962
112,678721863,29.81595802307129,68.54986572265625,96.64707183837891,-9.25849819183350,1.83456885814667,3.54685425758362,-19.17397689819336,6.68333244323730,4.38079118728638
113,678730196,29.84668731689453,68.57775115966797,96.79045104980469,-9.23113346099854,1.67365598678589,3.31828141212463,-16.08886909484863,5.78363180160522,4.30814886093140
114,678738529,29.90452575683594,68.58736419677734,96.94843292236328,-9.31125259399414,1.55799818038940,3.25093245506287,-11.08333206176758,5.13605117797852,4.31419324874878
115,678746862,29.96471023559570,68.59837341308594,97.05462646484375,-9.34241580963135,1.48383474349976,3.19733405113220,-8.66463088989258,3.48388242721558,3.98105478286743
116,678755195,30.01780700683594,68.60340118408203,97.17593383789062,-9.35037422180176,1.49612283706665,3.25621056556702,-7.55709648132324,3.86827468872070,3.18294024467468
117,678763528,30.06763458251953,68.62088012695312,97.24211120605469,-9.53119182586670,1.54410314559937,3.25294256210327,-5.45029926300049,3.38631701469421,2.19353890419006
118,678771861,30.10153198242188,68.62108612060547,97.30145263671875,-9.50986957550049,1.59593224525452,3.06654238700867,-2.94089818000793,2.00962877273560,1.12214672565460
119,678780194,30.14243888854980,68.65296173095703,97.32600402832031,-9.34671688079834,1.59761500358582,2.87602043151855,-1.66497659683228,4.02108955383301,-0.19740891456604
120,678788527,30.18137359619141,68.69400024414062,97.38908386230469,-9.30451202392578,1.54854750633240,2.84693026542664,-2.75942111015320,6.32980251312256,-1.20304942131042
121,678796860,30.19083595275879,68.75004577636719,97.40937805175781,-9.26270198822021,1.53960454463959,2.94941544532776,-4.73986339569092,6.35956716537476,-1.83292925357819
122,678805193,30.18684768676758,68.79392242431641,97.45851898193359,-9.29269504547119,1.61010754108429,2.93002223968506,-6.36019420623779,6.31159067153931,-1.90997684001923
123,678813526,30.17207336425781,68.84333801269531,97.47808074951172,-9.41490650177002,1.75543379783630,3.06272840499878,-7.61265420913696,5.62415647506714,-1.37230837345123
124,678821859,30.13994216918945,68.86397552490234,97.51351928710938,-9.39114189147949,1.90271079540253,3.04369163513184,-8.20718574523926,3.59837770462036,-1.02613186836243
125,678830192,30.11340713500977,68.89895629882812,97.52227020263672,-9.30150032043457,1.85972583293915,2.75745081901550,-7.81423759460449,3.89516973495483,-0.89237439632416
126,678838525,30.08595275878906,68.92385864257812,97.56189727783203,-9.30745315551758,1.71505832672119,2.76708483695984,-8.11845874786377,4.12851619720459,-1.12361979484558
127,678846858,30.04086303710938,68.95532226562500,97.55516052246094,-9.24721527099609,1.63088655471802,2.85619425773621,-8.39872837066650,3.17069673538208,-1.30550646781921
128,678855191,29.99869918823242,68.96990203857422,97.58139801025391,-9.20091152191162,1.53440964221954,2.91281390190125,-8.38784217834473,2.76355838775635,-0.99962115287781
129,678863524,29.95586776733398,68.99020385742188,97.57437133789062,-9.12353801727295,1.45459377765656,3.01201033592224,-8.03592777252197,1.94380009174347,-0.66048866510391
130,678871857,29.93670845031738,68.99734497070312,97.60826873779297,-9.05085849761963,1.55603098869324,3.13272333145142,-6.48736858367920,2.15457987785339,-0.26743823289871
131,678880190,29.95243835449219,69.03294372558594,97.62731933593750,-8.95545291900635,1.70165193080902,3.11104011535645,-3.96426415443420,4.12841320037842,-0.52375990152359
132,678888523,29.99629974365234,69.07266235351562,97.68978881835938,-9.00789165496826,1.72563207149506,2.91280794143677,-2.13069462776184,6.15078496932983,-1.16127264499664
133,678896856,30.04153251647949,69.13716125488281,97.72667694091797,-9.05774688720703,1.68568789958954,2.94249033927917,-2.29752016067505,7.59535217285156,-1.64945447444916
134,678905189,30.08787155151367,69.18816375732422,97.79519653320312,-9.08175086975098,1.69273459911346,3.11476731300354,-2.52069711685181,7.44363927841187,-1.63395786285400
135,678913522,30.13677597045898,69.24156188964844,97.83049774169922,-9.06416702270508,1.77110469341278,3.30511641502380,-1.63500785827637,6.41832494735718,-1.11393725872040
136,678921855,30.18292999267578,69.25851440429688,97.86788177490234,-9.04600429534912,1.87314581871033,3.30913805961609,0.94314175844193,3.23681974411011,-0.74392700195312
137,678930188,30.23443412780762,69.27756500244141,97.86257171630859,-9.07268905639648,2.00388741493225,3.13591432571411,3.28010773658752,2.11125326156616,-0.59864306449890
138,678938521,30.27691459655762,69.27237701416016,97.86248016357422,-9.19733142852783,2.06622624397278,3.09863424301147,4.70821666717529,0.14194127917290,-0.78779149055481
139,678946854,30.29724121093750,69.26937866210938,97.82550811767578,-9.21095275878906,1.99023044109344,2.96599411964417,3.49105405807495,-0.79752492904663,-0.66817295551300
140,678955187,30.30988311767578,69.26001739501953,97.82627105712891,-9.25693798065186,1.91503059864044,2.80067420005798,1.02542746067047,-0.27499440312386,-0.49658313393593
141,678963520,30.31834220886230,69.26763916015625,97.82334899902344,-9.37892436981201,1.85392916202545,2.62340235710144,-2.15320944786072,1.15224361419678,-0.06710929423571
142,678971853,30.33624458312988,69.27876281738281,97.88057708740234,-9.35680007934570,1.76334953308105,2.58534097671509,-4.67779922485352,3.06196451187134,0.33035957813263
143,678980186,30.35604476928711,69.30838775634766,97.93307495117188,-9.35206508636475,1.76661241054535,2.63914680480957,-6.95234346389771,4.51572561264038,0.54047322273254
144,678988519,30.36909484863281,69.33339691162109,98.02715301513672,-9.33386707305908,1.81184720993042,2.68048691749573,-9.40257740020752,5.28210449218750,0.83219385147095
145,678996852,30.36453437805176,69.36889648437500,98.09788513183594,-9.32200431823730,1.78437995910645,2.72297024726868,-11.93267536163330,5.39990472793579,0.81854140758514
146,679005185,30.34473419189453,69.39952087402344,98.19254302978516,-9.22370719909668,1.69016790390015,2.71770858764648,-13.41568660736084,5.87128257751465,0.50338375568390
147,679013518,30.33341979980469,69.44809722900391,98.26525115966797,-9.16218471527100,1.74508881568909,2.90489697456360,-12.94241333007812,6.71066141128540,0.03963803127408
148,679021851,30.34812927246094,69.49329376220703,98.36765289306641,-9.10285663604736,1.73520481586456,3.02636885643005,-10.15727615356445,7.53523540496826,-0.10911665856838
149,679030184,30.39599418640137,69.55157470703125,98.45077514648438,-9.10819435119629,1.64729785919189,3.06687092781067,-6.97516727447510,7.90904903411865,-0.22112770378590
150,679038517,30.43887138366699,69.59565734863281,98.54172515869141,-9.19014739990234,1.69727480411530,3.18194222450256,-5.49512481689453,7.16523742675781,-0.48031815886497
151,679046850,30.48561096191406,69.64389801025391,98.60536956787109,-9.20457267761230,1.74883389472961,3.19637489318848,-4.91469240188599,6.52161455154419,-0.35169622302055
152,679055183,30.52978897094727,69.68273162841797,98.69467926025391,-9.30159091949463,1.75912976264954,3.08817815780640,-5.16450834274292,6.58068084716797,-0.24058170616627
153,679063516,30.58101844787598,69.73011779785156,98.76718902587891,-9.36372089385986,1.75996136665344,2.90125632286072,-5.34766340255737,6.72956418991089,-0.03032725676894
154,679071849,30.63942337036133,69.76975250244141,98.87907409667969,-9.34732055664062,1.73541986942291,2.80583882331848,-6.00940799713135,7.13347625732422,0.49861961603165
155,679080182,30.70779037475586,69.81703186035156,98.98426818847656,-9.30185794830322,1.63912093639374,2.73502731323242,-7.01509809494019,7.44496965408325,1.10939097404480
156,679088515,30.78448677062988,69.85797882080078,99.13829040527344,-9.27776145935059,1.53721809387207,2.74745392799377,-8.57147216796875,8.15258979797363,1.88424754142761
157,679096848,30.87121582031250,69.90805053710938,99.29192352294922,-9.29657077789307,1.48225510120392,2.82844352722168,-10.29920387268066,8.73549365997314,2.61502194404602
158,679105181,30.96117019653320,69.94971466064453,99.48137664794922,-9.30265426635742,1.47650468349457,2.89240980148315,-10.98640727996826,8.96896553039551,3.04833769798279
159,679113514,31.06727218627930,69.99923706054688,99.65366363525391,-9.23326969146729,1.45576953887939,2.99411892890930,-10.03179359436035,9.04891109466553,3.29126381874084
160,679121847,31.18435668945312,70.04328918457031,99.84849548339844,-9.20535945892334,1.45367372035980,3.08121418952942,-8.35039615631104,9.32482528686523,3.02833294868469
161,679130180,31.31842613220215,70.09770965576172,100.01276397705078,-9.16830158233643,1.45042288303375,3.10815334320068,-5.66512584686279,9.40663623809814,2.67021989822388
162,679138513,31.47865104675293,70.14356231689453,100.19547271728516,-9.18011379241943,1.47786033153534,3.09478497505188,-1.82281148433685,9.25136184692383,2.42340111732483
163,679146846,31.66101837158203,70.19423675537109,100.34095001220703,-9.13679790496826,1.49603724479675,3.05202555656433,2.06326532363892,8.76548671722412,2.28685188293457
164,679155179,31.86120796203613,70.23294067382812,100.50175476074219,-9.06418895721436,1.51259207725525,3.02425098419189,5.42748928070068,8.05520343780518,2.03875231742859
165,679163512,32.05085372924805,70.26898193359375,100.60803222656250,-9.11686325073242,1.56001484394073,2.99569654464722,7.40339756011963,6.53200197219849,1.83537542819977
166,679171845,32.22613143920898,70.28417968750000,100.72406005859375,-9.17478656768799,1.57342350482941,2.98710393905640,7.48828458786011,4.71474838256836,1.93929219245911
