sep=,
DeviceTag:,ydt
FirmwareVersion:,1.6.0
AppVersion:,2021.0
StartTime: ,2021-08-30_17:05:05_000 GMT+8
© Xsens Technologies B. V. 2005-2021

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
48,2974370224,-141.98246765136719,79.22316741943359,-75.98174285888672,-9.94246864318848,-1.83319163322449,-1.13146591186523,-3.60589504241943,-6.30811977386475,0.06653297692537
49,2974378557,-141.75323486328125,79.27411651611328,-75.74880218505859,-9.92910099029541,-1.72458481788635,-1.05999541282654,-0.64998680353165,-7.21099615097046,-0.51038920879364
50,2974386890,-141.34078979492188,79.31879425048828,-75.39841461181641,-9.85828971862793,-1.36907410621643,-1.03757715225220,1.28324770927429,-7.64240550994873,-0.77981275320053
51,2974395223,-141.08035278320312,79.36851501464844,-75.14846801757812,-9.72191524505615,-1.06922316551208,-1.04271531105042,1.08188128471375,-7.32198333740234,-0.76079410314560
52,2974403556,-140.72868347167969,79.40876007080078,-74.83344268798828,-9.50485038757324,-1.09986090660095,-1.15155673027039,-2.80265831947327,-6.29477500915527,-0.24789457023144
53,2974411889,-140.63023376464844,79.45333099365234,-74.66619110107422,-9.55019283294678,-1.12954664230347,-1.49916911125183,-8.60484790802002,-5.66077184677124,0.36570727825165
54,2974420222,-140.44488525390625,79.49195098876953,-74.40178680419922,-9.59055614471436,-1.35360920429230,-1.55276310443878,-11.03054141998291,-4.44942378997803,1.02716946601868
55,2974428555,-140.42967224121094,79.53168487548828,-74.30144500732422,-9.55807304382324,-1.69013392925262,-1.45806944370270,-10.70511054992676,-4.25383281707764,1.16676688194275
56,2974436888,-140.24453735351562,79.56987762451172,-74.09196472167969,-9.49296569824219,-2.18140959739685,-1.40868461132050,-8.42761993408203,-4.58046531677246,1.20439410209656
57,2974445221,-140.14482116699219,79.60971832275391,-73.95017242431641,-9.87075710296631,-2.03471517562866,-1.53281688690186,-5.46707677841187,-4.82731056213379,0.52116000652313
58,2974453554,-139.73957824707031,79.64966583251953,-73.57852935791016,-9.81374263763428,-1.44141745567322,-1.38841688632965,-1.02103471755981,-7.25028944015503,-0.43851572275162
59,2974461887,-139.45283508300781,79.68977355957031,-73.28649902343750,-9.57912921905518,-0.99169075489044,-1.41816127300262,-0.75846314430237,-6.91999340057373,-1.84361028671265
60,2974470220,-139.03215026855469,79.70692443847656,-72.78900909423828,-9.44152641296387,-0.68986266851425,-1.49707615375519,-7.33455944061279,-6.32809925079346,-2.75911450386047
61,2974478553,-138.85273742675781,79.72679901123047,-72.48178100585938,-9.47280883789062,-0.46665066480637,-1.52067768573761,-15.44292831420898,-5.30365896224976,-3.57269978523254
62,2974486886,-138.61940002441406,79.73049163818359,-72.09654235839844,-9.34922504425049,-0.40975818037987,-1.66416716575623,-22.31938171386719,-4.61020565032959,-3.51289129257202
63,2974495219,-138.62953186035156,79.74094390869141,-71.88899993896484,-9.34498977661133,-0.59947705268860,-1.74637854099274,-26.41241264343262,-3.05572843551636,-2.67586922645569
64,2974503552,-138.64198303222656,79.73854827880859,-71.71023559570312,-9.37773227691650,-0.88771069049835,-1.86414539813995,-29.38500404357910,-1.84553253650665,-2.03297734260559
65,2974511885,-138.75952148437500,79.74203491210938,-71.60992431640625,-9.58757400512695,-1.22473073005676,-1.73967826366425,-26.63958740234375,-0.91599112749100,-1.50355637073517
66,2974520218,-138.80255126953125,79.74092102050781,-71.56105041503906,-9.67653274536133,-1.46548652648926,-1.70919370651245,-21.87372207641602,-1.26283371448517,-1.06050670146942
67,2974528551,-138.82330322265625,79.75595092773438,-71.45697784423828,-9.61897659301758,-1.53135764598846,-1.76905131340027,-15.46236896514893,-2.00674748420715,-0.65198481082916
68,2974536884,-138.74827575683594,79.75943756103516,-71.24292755126953,-9.55018234252930,-1.47970080375671,-1.79184901714325,-9.13490867614746,-2.11601781845093,-0.67347520589828
69,2974545217,-138.67626953125000,79.77618408203125,-71.14746856689453,-9.61991119384766,-1.30280005931854,-1.73985123634338,-3.31358551979065,-2.03512787818909,-0.37250781059265
70,2974553550,-138.51240539550781,79.78511810302734,-70.87322998046875,-9.64110469818115,-1.11581659317017,-1.67090606689453,0.08684506267309,-3.15767168998718,-0.16820867359638
71,2974561883,-138.38267517089844,79.81201934814453,-70.75036621093750,-9.49608230590820,-0.90951538085938,-1.63148343563080,0.37795084714890,-3.32936406135559,0.01971015520394
72,2974570216,-138.27333068847656,79.81882476806641,-70.54891204833984,-9.39110851287842,-0.77450531721115,-1.54457473754883,-2.07360053062439,-2.76536440849304,0.12250008434057
73,2974578549,-138.23161315917969,79.83887481689453,-70.46536254882812,-9.43774127960205,-0.78269708156586,-1.35136008262634,-5.53060007095337,-2.14946985244751,0.11268982291222
74,2974586882,-138.21965026855469,79.83902740478516,-70.51460266113281,-9.51047706604004,-0.92080676555634,-1.18372440338135,-8.30700302124023,-1.83723211288452,-0.25721815228462
75,2974595215,-138.19842529296875,79.84815216064453,-70.42027282714844,-9.62161064147949,-1.11402904987335,-1.06263947486877,-9.25140190124512,-1.32259118556976,-0.92541688680649
76,2974603548,-138.13525390625000,79.83686065673828,-70.31737518310547,-9.63873672485352,-1.23783493041992,-0.96721184253693,-8.37408733367920,-1.37732863426208,-2.22380232810974
77,2974611881,-137.99876403808594,79.83171081542969,-70.12248992919922,-9.66332149505615,-1.22869729995728,-0.95401924848557,-7.29739284515381,-1.48285925388336,-3.64206218719482
78,2974620214,-137.81903076171875,79.81276702880859,-69.75339508056641,-9.66720485687256,-1.12300419807434,-1.02939295768738,-7.83680391311646,-1.89204668998718,-4.56578922271729
79,2974628547,-137.63432312011719,79.80572509765625,-69.49637603759766,-9.64340496063232,-1.07260656356812,-1.15201807022095,-8.83686065673828,-2.22644066810608,-4.76696300506592
80,2974636880,-137.45599365234375,79.78775787353516,-69.20647430419922,-9.68522167205811,-1.07701408863068,-1.21727705001831,-9.68715190887451,-1.99086678028107,-4.85013294219971
81,2974645213,-137.29591369628906,79.77776336669922,-68.96118927001953,-9.69502067565918,-0.99094784259796,-1.31611406803131,-10.39615249633789,-1.83080315589905,-4.81470775604248
82,2974653546,-137.10481262207031,79.76653289794922,-68.57817840576172,-9.74853324890137,-0.85415035486221,-1.29622685909271,-9.72823619842529,-2.65327620506287,-4.57921075820923
83,2974661879,-136.88165283203125,79.77053070068359,-68.28630065917969,-9.68513679504395,-0.91040766239166,-1.35146522521973,-8.32191276550293,-3.77231144905090,-4.38139200210571
84,2974670212,-136.67546081542969,79.76403808593750,-67.93379211425781,-9.58964729309082,-1.04231905937195,-1.33908355236053,-8.62564659118652,-3.19401860237122,-4.54099464416504
85,2974678545,-136.48530578613281,79.75611877441406,-67.66886901855469,-9.58772659301758,-0.94044399261475,-1.52381491661072,-9.08667659759521,-2.37008547782898,-4.91462945938110
86,2974686878,-136.29544067382812,79.73728179931641,-67.24220275878906,-9.67727851867676,-0.74731725454330,-1.54644656181335,-8.58765983581543,-1.88028979301453,-5.39656114578247
87,2974695211,-136.05416870117188,79.72344970703125,-66.93213653564453,-9.63906288146973,-0.64704203605652,-1.47801005840302,-8.27383422851562,-2.57914876937866,-6.08673715591431
88,2974703544,-135.82606506347656,79.70166778564453,-66.73841857910156,-9.50955677032471,-0.50219905376434,-1.56571304798126,-9.57660007476807,-2.68170809745789,-6.82027721405029
89,2974711877,-135.56727600097656,79.68302154541016,-66.38298797607422,-9.48440742492676,-0.36655694246292,-1.55259954929352,-11.50778770446777,-2.90534663200378,-7.17875003814697
90,2974720210,-135.38073730468750,79.66127014160156,-66.06851959228516,-9.54011917114258,-0.44037705659866,-1.56776428222656,-14.29277133941650,-2.78559970855713,-7.09685993194580
91,2974728543,-135.21586608886719,79.64191436767578,-65.75296783447266,-9.63011741638184,-0.69919621944427,-1.57467353343964,-18.05471229553223,-2.31732058525085,-6.61387920379639
92,2974736876,-135.12516784667969,79.62479400634766,-65.44061279296875,-9.78224849700928,-0.99723088741302,-1.46944713592529,-19.44051933288574,-2.51987814903259,-6.32646179199219
93,2974745209,-134.94273376464844,79.61280059814453,-65.10804748535156,-9.90160465240479,-1.21894860267639,-1.32975602149963,-17.94548988342285,-3.23881840705872,-6.25809717178345
94,2974753542,-134.81594848632812,79.60142517089844,-64.88806915283203,-9.81752586364746,-1.40085327625275,-1.34815084934235,-16.10415840148926,-3.30705428123474,-6.22410631179810
95,2974761875,-134.57835388183594,79.59091186523438,-64.52241516113281,-9.71474361419678,-1.43414366245270,-1.30759024620056,-15.22069740295410,-3.92061781883240,-6.62056398391724
96,2974770208,-134.36470031738281,79.57798767089844,-64.01185607910156,-9.68277740478516,-1.31922686100006,-1.21258175373077,-13.98104476928711,-4.19164180755615,-7.19496250152588
97,2974778541,-134.08071899414062,79.56476593017578,-63.61067199707031,-9.67103195190430,-1.25512838363647,-1.25548446178436,-13.83509635925293,-4.31395053863525,-7.36463212966919
98,2974786874,-133.86238098144531,79.55392456054688,-63.31836700439453,-9.57078170776367,-1.16642928123474,-1.32559168338776,-15.61825752258301,-4.75589847564697,-7.29096555709839
99,2974795207,-133.59974670410156,79.54190063476562,-62.91000366210938,-9.60259056091309,-1.19853198528290,-1.36938190460205,-17.22632217407227,-4.60467243194580,-7.33386945724487
100,2974803540,-133.40727233886719,79.52829742431641,-62.48931884765625,-9.64897537231445,-1.26207780838013,-1.48357260227203,-17.41976165771484,-4.32660436630249,-7.25336456298828
101,2974811873,-133.15705871582031,79.51596069335938,-62.09124374389648,-9.57647800445557,-1.28675878047943,-1.37649810314178,-17.49668121337891,-4.48784637451172,-7.18028783798218
102,2974820206,-132.97311401367188,79.50176239013672,-61.99438858032227,-9.55321693420410,-1.24089181423187,-1.34242081642151,-17.93306922912598,-4.44576120376587,-7.35538578033447
103,2974828539,-132.74612426757812,79.48719787597656,-61.60365676879883,-9.58654117584229,-1.25554394721985,-1.39986765384674,-19.40007591247559,-4.24835300445557,-7.25103378295898
104,2974836872,-132.59930419921875,79.47241973876953,-61.20738983154297,-9.61053085327148,-1.37859284877777,-1.25502705574036,-20.39117050170898,-4.07648181915283,-6.95280790328979
105,2974845205,-132.40113830566406,79.45937347412109,-60.83957672119141,-9.59489250183105,-1.46074497699738,-1.27011561393738,-20.15041732788086,-4.07002592086792,-6.74917364120483
106,2974853538,-132.25950622558594,79.44454956054688,-60.57813644409180,-9.67114543914795,-1.55890727043152,-1.29871034622192,-19.31795310974121,-3.92804694175720,-6.74991655349731
107,2974861871,-132.04365539550781,79.42843627929688,-60.20561981201172,-9.74218845367432,-1.61810719966888,-1.25680422782898,-18.56881713867188,-3.95737528800964,-7.07882976531982
108,2974870204,-131.88005065917969,79.40811157226562,-59.87477874755859,-9.69772434234619,-1.57564556598663,-1.20501410961151,-19.10837745666504,-3.83650112152100,-7.38404941558838
109,2974878537,-131.66735839843750,79.38713073730469,-59.50040054321289,-9.54073429107666,-1.57687270641327,-1.15600597858429,-19.15868759155273,-3.66509103775024,-7.52999925613403
110,2974886870,-131.49340820312500,79.36684417724609,-59.11893463134766,-9.54415225982666,-1.66720831394196,-1.29813468456268,-18.53551673889160,-3.94466996192932,-7.28446006774902
111,2974895203,-131.29275512695312,79.34938812255859,-58.77136611938477,-9.57008934020996,-1.65271425247192,-1.42761862277985,-17.43469238281250,-3.57024121284485,-6.81185102462769
112,2974903536,-131.12078857421875,79.33300018310547,-58.45885848999023,-9.60089874267578,-1.54911601543427,-1.51408207416534,-15.57450962066650,-3.83394026756287,-6.39984655380249
113,2974911869,-130.92140197753906,79.31979370117188,-58.13687133789062,-9.54673099517822,-1.47308492660522,-1.57667350769043,-14.56338596343994,-3.54034900665283,-6.03732728958130
114,2974920202,-130.78565979003906,79.30318450927734,-57.88775253295898,-9.52509498596191,-1.41165256500244,-1.53317403793335,-13.68353748321533,-3.04840183258057,-5.52588796615601
115,2974928535,-130.62306213378906,79.29663848876953,-57.61479949951172,-9.59020614624023,-1.50173687934875,-1.47836816310883,-13.19028091430664,-3.27826380729675,-4.70651340484619
116,2974936868,-130.50566101074219,79.29216766357422,-57.38957977294922,-9.61821079254150,-1.57280468940735,-1.48588585853577,-12.44987583160400,-3.66665220260620,-3.92878842353821
117,2974945201,-130.35366821289062,79.30023956298828,-57.14314651489258,-9.61941719055176,-1.60540676116943,-1.37515592575073,-11.33269882202148,-3.98986577987671,-2.97126412391663
118,2974953534,-130.26826477050781,79.30881500244141,-56.94572448730469,-9.68090248107910,-1.67122638225555,-1.31304609775543,-10.51802635192871,-3.91185760498047,-1.94693839550018
119,2974961867,-130.14358520507812,79.32884216308594,-56.73770904541016,-9.71271610260010,-1.71836400032043,-1.35365355014801,-10.08432483673096,-4.26774168014526,-1.29833436012268
120,2974970200,-130.06375122070312,79.34558105468750,-56.56513977050781,-9.63445949554443,-1.72988700866699,-1.30352652072906,-8.39532279968262,-4.15719079971313,-0.72803342342377
121,2974978533,-129.93580627441406,79.37099456787109,-56.37964248657227,-9.64365863800049,-1.72331988811493,-1.29666709899902,-7.03707504272461,-4.28918027877808,-0.45385861396790
122,2974986866,-129.84008789062500,79.39228820800781,-56.21552276611328,-9.63136672973633,-1.65211939811707,-1.30147910118103,-6.31951856613159,-4.47854661941528,-0.14118567109108
123,2974995199,-129.70391845703125,79.42205047607422,-56.03292465209961,-9.53623294830322,-1.66330838203430,-1.30403244495392,-5.71013069152832,-4.56394433975220,0.02206666581333
124,2975003532,-129.62565612792969,79.44523620605469,-55.89513015747070,-9.51453304290771,-1.61549365520477,-1.48794460296631,-4.67119169235229,-4.07110118865967,0.61618894338608
125,2975011865,-129.53369140625000,79.46860504150391,-55.77893447875977,-9.56693458557129,-1.52373433113098,-1.51290380954742,-3.18559145927429,-2.94404888153076,0.39495870471001
126,2975020198,-129.43328857421875,79.48158264160156,-55.65019989013672,-9.60001468658447,-1.40600192546844,-1.42070567607880,-0.85679614543915,-3.16397285461426,-0.08242660760880
127,2975028531,-129.27751159667969,79.50026702880859,-55.49944686889648,-9.47005271911621,-1.38002741336823,-1.41343629360199,0.39680296182632,-3.15623736381531,-0.50590676069260
128,2975036864,-129.15637207031250,79.50540161132812,-55.36590957641602,-9.40200233459473,-1.34278035163879,-1.51221537590027,0.92614668607712,-2.75150680541992,-0.85187828540802
129,2975045197,-129.01068115234375,79.51328277587891,-55.23685836791992,-9.42326736450195,-1.33307993412018,-1.49953806400299,1.74247252941132,-1.97572851181030,-1.18583667278290
130,2975053530,-128.91136169433594,79.50689697265625,-55.14519882202148,-9.48878002166748,-1.34584462642670,-1.42461812496185,2.53951072692871,-1.34090518951416,-1.44489896297455
131,2975061863,-128.75715637207031,79.50941467285156,-55.01828002929688,-9.60042762756348,-1.30796802043915,-1.36925745010376,3.01775383949280,-1.53777611255646,-1.65017139911652
132,2975070196,-128.61796569824219,79.50049591064453,-54.88709640502930,-9.57565689086914,-1.33505713939667,-1.24563717842102,3.26385569572449,-1.82972741127014,-2.16307091712952
133,2975078529,-128.41818237304688,79.49726867675781,-54.71464538574219,-9.57539463043213,-1.31992053985596,-1.20202195644379,3.11603593826294,-1.90052509307861,-2.79553794860840
134,2975086862,-128.24089050292969,79.48161315917969,-54.53842926025391,-9.52455329895020,-1.20919847488403,-1.21402585506439,2.86683487892151,-2.07183313369751,-3.40320968627930
135,2975095195,-128.03788757324219,79.47010040283203,-54.35350036621094,-9.47723960876465,-1.23073482513428,-1.26385068893433,2.03255367279053,-1.52896511554718,-3.73132801055908
136,2975103528,-127.92275238037109,79.44445037841797,-54.22019577026367,-9.52604866027832,-1.38405048847198,-1.25430905818939,0.31960156559944,-0.61579179763794,-3.84889698028564
137,2975111861,-127.75874328613281,79.42627716064453,-54.05404663085938,-9.64887332916260,-1.45940709114075,-1.22388887405396,-0.42773213982582,-0.74176269769669,-4.10880517959595
138,2975120194,-127.62428283691406,79.39887237548828,-53.90697479248047,-9.67118167877197,-1.46837878227234,-1.28880822658539,0.20871759951115,-0.88428020477295,-4.33067560195923
139,2975128527,-127.43166351318359,79.37995910644531,-53.72368621826172,-9.67929840087891,-1.46142292022705,-1.23031795024872,0.98923468589783,-1.03040945529938,-4.40659666061401
140,2975136860,-127.26684570312500,79.35341644287109,-53.55783462524414,-9.73108482360840,-1.42951107025146,-1.22534978389740,1.04865968227386,-1.39679551124573,-4.56960535049438
141,2975145193,-127.04235076904297,79.33827972412109,-53.34377670288086,-9.72172927856445,-1.39644587039948,-1.23763406276703,1.18298065662384,-1.88395249843597,-4.46105241775513
142,2975153526,-126.86250305175781,79.31422424316406,-53.16212081909180,-9.69957256317139,-1.38328051567078,-1.21509552001953,1.33989334106445,-1.84253430366516,-4.49975538253784
143,2975161859,-126.63632965087891,79.29860687255859,-52.94816970825195,-9.66585540771484,-1.40803766250610,-1.21683514118195,1.40321195125580,-1.89714372158051,-4.49322319030762
144,2975170192,-126.44644927978516,79.27719879150391,-52.76807785034180,-9.64752101898193,-1.41302144527435,-1.19761812686920,2.23454761505127,-2.09678125381470,-4.32345199584961
145,2975178525,-126.22339630126953,79.26215362548828,-52.56539535522461,-9.58523654937744,-1.36854851245880,-1.19457042217255,2.36028790473938,-1.78400599956512,-4.27278757095337
146,2975186858,-126.05327606201172,79.23899078369141,-52.39850616455078,-9.59362411499023,-1.29820477962494,-1.11626386642456,1.95919454097748,-1.67949986457825,-4.27824354171753
147,2975195191,-125.84449005126953,79.22184753417969,-52.19346237182617,-9.64833068847656,-1.28609573841095,-1.08604907989502,0.37538945674896,-1.71922755241394,-4.50267553329468
148,2975203524,-125.67850494384766,79.20112609863281,-52.00793075561523,-9.68541049957275,-1.36101436614990,-1.16616404056549,-0.69632303714752,-2.19639515876770,-4.32557868957520
149,2975211857,-125.47907257080078,79.18653869628906,-51.79962539672852,-9.68780422210693,-1.45520460605621,-1.20954895019531,-1.12623238563538,-1.99829459190369,-4.29122972488403
150,2975220190,-125.32505035400391,79.16355133056641,-51.61999511718750,-9.73292732238770,-1.49051225185394,-1.15354633331299,-1.28086555004120,-1.91125750541687,-4.50426340103149
151,2975228523,-125.09852600097656,79.14579772949219,-51.38988876342773,-9.78374195098877,-1.53685724735260,-1.12094044685364,-0.44010382890701,-2.22838711738586,-4.87239122390747
152,2975236856,-124.90142059326172,79.12089538574219,-51.19134140014648,-9.73057651519775,-1.51450860500336,-1.16442835330963,0.48850190639496,-2.33591604232788,-5.08644866943359
