sep=,
DeviceTag:,zxt
FirmwareVersion:,2.0.0
AppVersion:,2021.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Extended(Quaternion)
StartTime: ,2021-08-20_20:21:13_804 GMT+8
© Xsens Technologies B. V. 2005-2021

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
278,3348044644,0.525313,-0.651657,-0.274910,-0.473089,-1.047105,-2.687124,0.258095,0
279,3348061311,0.522258,-0.652568,-0.272351,-0.476682,-0.906058,-1.280204,-0.056503,0
280,3348077978,0.519137,-0.652725,-0.270307,-0.481021,-0.562194,0.118515,-0.000431,0
281,3348094645,0.516499,-0.651838,-0.269150,-0.485690,-0.484961,1.244994,0.130177,0
282,3348111312,0.514955,-0.649529,-0.269321,-0.490306,-0.901285,1.893920,0.103936,0
283,3348127979,0.513662,-0.647021,-0.270282,-0.494433,-1.643356,2.111867,-0.006866,0
284,3348144646,0.512884,-0.644467,-0.271980,-0.497633,-2.390336,1.772580,-0.049444,0
285,3348161313,0.512797,-0.642043,-0.274773,-0.499319,-2.659976,1.247123,0.121002,0
286,3348177980,0.513453,-0.639558,-0.278337,-0.499860,-2.237650,0.745291,0.278412,0
287,3348194647,0.514773,-0.637029,-0.282523,-0.499382,-1.905876,0.230106,0.195379,0
288,3348211314,0.515894,-0.634615,-0.286159,-0.499229,-1.644132,-0.079642,0.283452,0
289,3348227981,0.516439,-0.632301,-0.289253,-0.499820,-1.236125,-0.364019,0.155252,0
290,3348244648,0.516468,-0.630062,-0.291851,-0.501104,-1.153874,-0.661115,0.056104,0
291,3348261315,0.515692,-0.628088,-0.293835,-0.503218,-0.944295,-0.412334,0.159036,0
292,3348277982,0.513926,-0.626269,-0.295054,-0.506567,-0.704281,-0.025414,0.384399,0
293,3348294649,0.511587,-0.623970,-0.296015,-0.511191,-0.669429,0.404062,0.384137,0
294,3348311316,0.508713,-0.620894,-0.296896,-0.517257,-0.174053,0.943002,0.322663,0
295,3348327983,0.505919,-0.616159,-0.300052,-0.523797,0.114859,1.102245,0.510281,0
296,3348344650,0.502761,-0.609562,-0.304930,-0.531680,0.145407,0.965204,0.411152,0
297,3348361317,0.498593,-0.601943,-0.310200,-0.541152,0.103374,0.697327,0.078964,0
298,3348377984,0.493857,-0.593250,-0.316359,-0.551431,-0.044097,0.583827,-0.113705,0
299,3348394651,0.487653,-0.584018,-0.323503,-0.562551,-0.110204,1.412714,-0.135627,0
300,3348411318,0.480991,-0.573211,-0.330392,-0.575254,-0.358030,0.388537,-0.264445,0
301,3348427985,0.474016,-0.562215,-0.337637,-0.587558,-0.607687,0.220439,-1.242412,0
302,3348444652,0.466946,-0.552572,-0.343831,-0.598670,-1.045151,0.976947,-1.273065,0
303,3348461319,0.462893,-0.539438,-0.348665,-0.610876,1.518031,-0.666652,-0.801491,0
304,3348477986,0.457683,-0.525947,-0.351708,-0.624666,1.782874,-2.077671,-0.352921,0
305,3348494653,0.448484,-0.513872,-0.351002,-0.641557,-0.292217,0.006932,-0.436566,0
306,3348511320,0.441246,-0.499760,-0.354835,-0.655465,-2.974321,2.614550,-1.879006,0
307,3348527987,0.435576,-0.485724,-0.364170,-0.664624,-3.464455,1.925029,-3.520028,0
308,3348544654,0.430718,-0.473393,-0.381273,-0.667092,-1.290696,0.373679,-3.700870,0
309,3348561321,0.427426,-0.459247,-0.401622,-0.667158,0.934274,-0.789306,-2.913376,0
310,3348577988,0.424342,-0.443365,-0.418925,-0.669226,2.412160,-2.305462,-0.782212,0
311,3348594655,0.418823,-0.429417,-0.430499,-0.674432,3.176101,-2.614201,0.370586,0
312,3348611322,0.412106,-0.416244,-0.438041,-0.681930,1.768118,-1.778598,0.303631,0
313,3348627989,0.405501,-0.403938,-0.443643,-0.689626,0.613716,-1.016041,0.977969,0
314,3348644656,0.398251,-0.393479,-0.448385,-0.696793,-0.677260,-0.792235,1.147759,0
315,3348661323,0.390798,-0.383974,-0.452144,-0.703851,-0.962262,-1.009455,0.794881,0
316,3348677990,0.383891,-0.374592,-0.454883,-0.710907,0.184745,0.327125,-0.199540,0
317,3348694657,0.378167,-0.364795,-0.458657,-0.716623,0.467841,1.052631,-0.370933,0
318,3348711324,0.373423,-0.354969,-0.464587,-0.720216,0.098006,0.663641,0.136747,0
319,3348727991,0.368923,-0.345500,-0.470072,-0.723573,0.554917,-0.945267,1.577594,0
320,3348744658,0.364294,-0.337305,-0.473070,-0.727818,0.640642,-1.107239,1.960962,0
321,3348761325,0.359985,-0.330295,-0.474523,-0.732219,0.408280,-0.906375,1.881553,0
322,3348777992,0.356074,-0.324176,-0.475781,-0.736039,0.223875,-0.298435,1.559030,0
323,3348794659,0.352575,-0.318960,-0.477265,-0.739035,0.665254,-0.132771,1.597942,0
324,3348811326,0.349820,-0.315040,-0.479000,-0.740902,0.915898,-0.414435,2.033468,0
325,3348827993,0.348080,-0.311997,-0.480250,-0.742198,0.795133,-0.562666,2.173438,0
326,3348844660,0.347338,-0.309800,-0.480743,-0.743147,1.011849,-0.065534,2.387674,0
327,3348861327,0.347004,-0.309148,-0.480816,-0.743527,0.982001,0.029228,2.338609,0
328,3348877994,0.347160,-0.310175,-0.480817,-0.743025,0.736097,0.151618,2.463580,0
329,3348894661,0.348147,-0.312440,-0.480663,-0.741713,0.640448,0.006159,2.536432,0
330,3348911328,0.350334,-0.315314,-0.479646,-0.740123,0.418696,-0.040847,2.384078,0
331,3348927995,0.353377,-0.319159,-0.477773,-0.738238,0.244722,0.360951,2.375739,0
332,3348944662,0.356977,-0.323986,-0.475822,-0.735659,0.159035,0.492767,1.877892,0
333,3348961329,0.361048,-0.329786,-0.473780,-0.732406,0.274861,0.271039,1.603844,0
334,3348977996,0.365509,-0.336682,-0.471501,-0.728516,0.523853,0.282092,1.488675,0
335,3348994663,0.370521,-0.344226,-0.468725,-0.724237,0.270840,-0.262206,1.274719,0
336,3349011330,0.375812,-0.352391,-0.465492,-0.719655,0.112203,-0.020838,1.198109,0
337,3349027997,0.381425,-0.361573,-0.462275,-0.714200,0.009496,-0.196396,0.928761,0
338,3349044664,0.387132,-0.371883,-0.459225,-0.707775,-0.107066,-0.338082,0.693546,0
339,3349061331,0.393303,-0.383013,-0.456008,-0.700479,-0.184331,-0.465899,0.334007,0
340,3349077998,0.399854,-0.394897,-0.451884,-0.692801,-0.303428,-0.338729,0.106874,0
341,3349094665,0.406696,-0.407418,-0.447184,-0.684570,-0.367557,-0.178702,-0.102396,0
342,3349111332,0.413788,-0.420356,-0.441628,-0.676051,-0.217260,-0.229462,0.029756,0
343,3349127999,0.420927,-0.433612,-0.434950,-0.667548,-0.184984,-0.105937,-0.047589,0
344,3349144666,0.428087,-0.447157,-0.426929,-0.659183,-0.055469,-0.123482,-0.647060,0
345,3349161333,0.434816,-0.461130,-0.417577,-0.651095,0.262844,-0.478557,-1.174297,0
346,3349178000,0.441242,-0.475591,-0.407956,-0.642411,0.311346,-0.515861,-1.710600,0
347,3349194667,0.447463,-0.489869,-0.397630,-0.633795,-0.091254,-0.688181,-1.688153,0
348,3349211334,0.453095,-0.504163,-0.387179,-0.624994,-0.482309,-0.866370,-1.503830,0
349,3349228001,0.457757,-0.518103,-0.376146,-0.616881,-0.832372,-0.801056,-1.347058,0
350,3349244668,0.462013,-0.531913,-0.365784,-0.608123,-0.632319,-0.237727,-1.085461,0
351,3349261335,0.466055,-0.545234,-0.355815,-0.599090,-0.186215,0.040221,-1.254259,0
352,3349278002,0.470120,-0.557435,-0.347291,-0.589612,-0.204318,-0.044748,-1.193736,0
353,3349294669,0.474045,-0.568550,-0.339287,-0.580445,-0.317885,0.169421,-1.102925,0
354,3349311336,0.478020,-0.578870,-0.331964,-0.571145,-0.000492,0.374238,-1.016020,0
355,3349328003,0.481878,-0.588558,-0.326022,-0.561340,0.264147,0.556101,-0.808348,0
356,3349344670,0.485489,-0.597395,-0.320993,-0.551709,0.029214,0.414790,-0.431800,0
357,3349361337,0.488971,-0.605147,-0.316981,-0.542427,0.047665,0.892177,0.050111,0
358,3349378004,0.492643,-0.611534,-0.313902,-0.533662,0.342887,0.584900,-0.382983,0
359,3349394671,0.495569,-0.617202,-0.310659,-0.526274,0.513875,0.479366,0.174804,0
360,3349411338,0.498097,-0.622032,-0.307921,-0.519770,0.807600,0.335983,0.395658,0
361,3349428005,0.500113,-0.626241,-0.305927,-0.513924,0.739017,0.291714,0.288366,0
362,3349444672,0.501725,-0.629866,-0.303772,-0.509180,0.427584,-0.012101,0.338822,0
363,3349461339,0.502656,-0.633326,-0.301416,-0.505355,0.131650,-0.012287,0.155627,0
364,3349478006,0.503253,-0.636467,-0.298862,-0.502322,-0.071837,-0.070108,0.258186,0
365,3349494673,0.503435,-0.639389,-0.296064,-0.500081,-0.148632,-0.178286,0.206223,0
366,3349511340,0.503086,-0.642384,-0.293009,-0.498390,-0.111265,-0.027467,0.255324,0
367,3349528007,0.502716,-0.645075,-0.289920,-0.497093,-0.046302,0.181916,0.275636,0
368,3349544674,0.502411,-0.647687,-0.287010,-0.495691,-0.236860,0.204665,0.127313,0
369,3349561341,0.502095,-0.650449,-0.284389,-0.493902,-0.607106,0.169834,-0.051648,0
370,3349578008,0.501528,-0.653457,-0.281553,-0.492129,-0.703009,0.351860,-0.002367,0
371,3349594675,0.500707,-0.656692,-0.278543,-0.490369,-0.576807,0.369372,0.177043,0
372,3349611342,0.499597,-0.660052,-0.275778,-0.488550,-0.472866,0.420240,0.217628,0
373,3349628009,0.498289,-0.663360,-0.273452,-0.486709,-0.193419,0.636594,0.316958,0
374,3349644676,0.497997,-0.665365,-0.271906,-0.485134,-0.185965,0.304046,0.383827,0
375,3349661343,0.498091,-0.666731,-0.270906,-0.483721,-0.079882,0.176167,0.308331,0
376,3349678010,0.498300,-0.667800,-0.270404,-0.482309,-0.146332,-0.034104,0.206759,0
377,3349694677,0.498201,-0.668941,-0.269971,-0.481071,0.020644,-0.096042,0.048238,0
378,3349711344,0.497725,-0.670130,-0.269380,-0.480239,-0.172537,-0.166646,0.203857,0
379,3349728011,0.497070,-0.671306,-0.268655,-0.479682,-0.126365,-0.021444,0.236898,0
380,3349744678,0.496653,-0.672130,-0.268149,-0.479242,-0.119263,0.039734,0.192795,0
381,3349761345,0.496102,-0.672953,-0.267745,-0.478883,-0.175154,0.052735,0.186374,0
