sep=,
DeviceTag:,zdt
FirmwareVersion:,2.0.0
AppVersion:,2021.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Extended(Quaternion)
StartTime: ,2021-08-20_20:21:13_829 GMT+8
© Xsens Technologies B. V. 2005-2021

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
116,3345361257,0.409200,-0.431261,-0.565067,-0.572080,0.187857,0.000306,-0.071601,0
118,3345394591,0.409674,-0.431067,-0.564861,-0.572090,0.164399,-0.023881,-0.122558,0
120,3345427925,0.410277,-0.430759,-0.564628,-0.572120,0.116297,-0.043994,-0.066598,0
122,3345461259,0.410847,-0.430250,-0.564366,-0.572353,0.045922,0.039364,-0.130696,0
124,3345494593,0.411274,-0.429795,-0.564050,-0.572699,0.260008,0.007512,-0.105890,0
125,3345511260,0.411243,-0.429724,-0.563684,-0.573135,0.336806,0.044806,-0.115742,0
127,3345544594,0.410615,-0.430082,-0.562675,-0.574307,0.230932,0.070204,-0.202550,0
129,3345577928,0.409587,-0.430955,-0.561341,-0.575691,0.700786,-0.005844,-0.294093,0
134,3345661263,0.409393,-0.438697,-0.553835,-0.577249,3.047879,0.285629,-0.051304,0
136,3345694597,0.413574,-0.446502,-0.549115,-0.572776,1.802240,0.842383,0.068768,0
138,3345727931,0.413296,-0.459783,-0.542631,-0.568634,-1.925396,0.703845,-1.266384,0
140,3345761265,0.410282,-0.475273,-0.536125,-0.564235,-2.200044,0.022507,-0.344910,0
142,3345794599,0.407692,-0.488287,-0.532028,-0.558852,-0.983894,0.324570,-0.064029,0
143,3345811266,0.407078,-0.493449,-0.530575,-0.556140,-1.049980,-0.330155,0.387370,0
145,3345844600,0.408580,-0.501325,-0.528177,-0.550247,-0.428804,-0.503274,0.170547,0
147,3345877934,0.411235,-0.509827,-0.525566,-0.542909,0.054666,-0.020625,-0.520133,0
149,3345911268,0.415138,-0.518384,-0.522002,-0.535219,0.109565,-0.816893,-0.089903,0
151,3345944602,0.418212,-0.525139,-0.519499,-0.528635,0.661637,0.260898,-0.452859,0
152,3345961269,0.418979,-0.527889,-0.519221,-0.525554,-0.338119,0.765986,0.113559,0
154,3345994603,0.421954,-0.531925,-0.519305,-0.518980,-0.834979,-0.144686,0.993303,0
156,3346027937,0.423558,-0.536447,-0.517928,-0.514374,-0.146456,-1.203635,-0.224373,0
158,3346061271,0.423406,-0.539663,-0.516845,-0.512220,0.076772,-0.859143,0.675534,0
160,3346094605,0.422823,-0.541776,-0.515349,-0.511979,-0.399835,-0.483337,-0.029289,0
161,3346111272,0.422087,-0.543002,-0.514315,-0.512327,-0.754976,-0.705236,0.202649,0
163,3346144606,0.420112,-0.545735,-0.511489,-0.513873,-1.249689,-0.311522,0.499273,0
165,3346177940,0.418985,-0.547134,-0.508950,-0.515822,-1.346491,-0.165721,0.724672,0
167,3346211274,0.416754,-0.548046,-0.506271,-0.519286,-1.538324,-0.172304,0.465176,0
169,3346244608,0.414258,-0.546766,-0.505474,-0.523392,-1.841273,0.463429,0.829051,0
170,3346261275,0.413409,-0.544879,-0.506025,-0.525495,-1.678026,0.672571,0.904130,0
172,3346294609,0.411733,-0.537685,-0.509895,-0.530457,-1.257246,0.878132,1.147385,0
174,3346327943,0.407957,-0.528565,-0.515153,-0.537414,-2.706362,-0.414016,0.735069,0
176,3346361277,0.406381,-0.513658,-0.523320,-0.545117,-2.479388,-0.700069,0.305661,0
178,3346394611,0.408782,-0.493422,-0.532862,-0.552718,-0.951072,-0.160199,-0.417607,0
179,3346411278,0.409471,-0.482767,-0.537745,-0.556872,-0.557181,-0.210779,-1.149634,0
181,3346444612,0.410568,-0.460850,-0.548058,-0.564526,0.067580,-0.777624,-0.625015,0
183,3346477946,0.412432,-0.439997,-0.557158,-0.570863,0.714223,-0.505653,-0.930293,0
185,3346511280,0.415365,-0.421426,-0.564857,-0.575165,2.547523,-0.235255,-1.116475,0
187,3346544614,0.420428,-0.404633,-0.571731,-0.576752,2.832934,0.739431,-0.389939,0
188,3346561281,0.422651,-0.398453,-0.574483,-0.576696,3.075772,1.162261,-1.053973,0
190,3346594615,0.425027,-0.392586,-0.576583,-0.576878,3.445403,1.726577,-0.382878,0
192,3346627949,0.420599,-0.396985,-0.572247,-0.581412,1.965709,0.558154,0.540828,0
194,3346661283,0.414507,-0.403934,-0.566362,-0.586739,-0.542740,-0.702538,0.073811,0
197,3346711284,0.415769,-0.404421,-0.565141,-0.586688,1.152540,-0.268520,-0.348954,0
201,3346777952,0.418536,-0.409967,-0.560620,-0.585207,0.418041,0.581975,-0.367580,0
203,3346811286,0.416865,-0.415786,-0.556987,-0.585763,-0.430019,-0.015364,-0.314261,0
205,3346844620,0.415634,-0.420185,-0.554762,-0.585610,-0.987764,-0.235952,0.179584,0
206,3346861287,0.415539,-0.421480,-0.554229,-0.585251,-0.718134,-0.217901,-0.045848,0
208,3346894621,0.415568,-0.423561,-0.553504,-0.584414,0.176902,-0.001199,-0.273998,0
210,3346927955,0.414591,-0.426236,-0.552494,-0.584118,0.595101,-0.022112,-0.234178,0
212,3346961289,0.413267,-0.430129,-0.550950,-0.583661,1.420441,-0.045012,-0.346599,0
214,3346994623,0.412377,-0.435934,-0.548865,-0.581946,2.491256,0.216449,-0.210268,0
215,3347011290,0.411693,-0.440488,-0.547163,-0.580603,2.818143,0.135958,-0.229967,0
217,3347044624,0.408009,-0.454362,-0.541796,-0.577536,1.040223,0.758252,-0.485108,0
219,3347077958,0.399320,-0.474315,-0.532631,-0.576090,-1.603165,-0.056703,-1.108656,0
221,3347111292,0.393525,-0.494589,-0.522789,-0.572030,-0.476424,0.094717,-0.160099,0
223,3347144626,0.391316,-0.510883,-0.515530,-0.565779,-0.686661,0.250347,-0.348807,0
224,3347161293,0.391308,-0.517467,-0.513544,-0.561592,-2.881410,-0.197616,-0.628745,0
226,3347194627,0.400690,-0.523912,-0.513662,-0.548746,-1.900979,-0.327086,1.826118,0
228,3347227961,0.413377,-0.529359,-0.512291,-0.535223,2.113369,0.092613,-1.200567,0
230,3347261295,0.413469,-0.537720,-0.510394,-0.528589,-0.182571,-0.022183,0.910110,0
232,3347294629,0.415523,-0.542599,-0.509163,-0.523151,-0.958904,-0.126001,-0.150165,0
233,3347311296,0.416086,-0.544722,-0.508785,-0.520859,-1.106206,-1.130655,0.731633,0
235,3347344630,0.419205,-0.545133,-0.510509,-0.516221,-0.045342,0.519430,0.259616,0
237,3347377964,0.420309,-0.544305,-0.514099,-0.512622,-0.852497,0.660592,0.063608,0
239,3347411298,0.420420,-0.545085,-0.516730,-0.509044,0.097974,-0.437410,-0.035569,0
241,3347444632,0.418893,-0.547340,-0.517768,-0.506825,-0.466309,-1.274621,0.347857,0
242,3347461299,0.419406,-0.547952,-0.517944,-0.505557,-0.117892,-1.236010,0.068750,0
244,3347494633,0.421040,-0.548965,-0.517020,-0.504044,-0.373503,-1.059332,0.134847,0
246,3347527967,0.423235,-0.550104,-0.514626,-0.503413,-0.748133,-0.502578,0.373125,0
248,3347561301,0.424350,-0.551149,-0.511335,-0.504684,-0.833981,-0.020259,0.463212,0
250,3347594635,0.424547,-0.550480,-0.508588,-0.508013,-1.050390,0.423517,0.902372,0
251,3347611302,0.424337,-0.549299,-0.507953,-0.510097,-2.283446,0.202130,0.766825,0
253,3347644636,0.424308,-0.545055,-0.508485,-0.514128,-3.322278,-0.406977,1.292576,0
255,3347677970,0.422427,-0.536987,-0.512282,-0.520359,-3.430616,-0.317141,1.744746,0
257,3347711304,0.419338,-0.523891,-0.517949,-0.530499,-2.981596,-0.530764,2.037329,0
260,3347761305,0.416020,-0.493304,-0.529788,-0.550372,-1.004442,-0.411679,-1.220537,0
262,3347794639,0.413949,-0.471347,-0.538994,-0.562113,1.400295,0.181370,-2.135626,0
264,3347827973,0.409459,-0.450953,-0.547982,-0.573330,0.830281,-0.338538,-1.495919,0
266,3347861307,0.408957,-0.432164,-0.555965,-0.580430,1.035035,0.158380,-1.128146,0
268,3347894641,0.417122,-0.413057,-0.564432,-0.580360,3.118554,1.478623,-1.215497,0
269,3347911308,0.421835,-0.405005,-0.568081,-0.579066,4.634021,2.057701,-1.680626,0
271,3347944642,0.423513,-0.400998,-0.569075,-0.579654,5.786844,1.284590,0.259351,0
273,3347977976,0.418524,-0.408471,-0.563280,-0.583706,0.432881,-0.959783,0.918509,0
275,3348011310,0.418486,-0.410971,-0.561202,-0.583979,0.338382,-1.397803,-0.130259,0
277,3348044644,0.423105,-0.410928,-0.559914,-0.581914,2.791279,-0.412423,0.130582,0
278,3348061311,0.424302,-0.412688,-0.557614,-0.582005,2.282773,-0.009501,-0.250273,0
280,3348094645,0.424911,-0.418345,-0.551564,-0.583285,-0.078436,0.355274,-0.704253,0
282,3348127979,0.424546,-0.424619,-0.545948,-0.584300,-1.172471,0.256474,-0.463022,0
284,3348161313,0.423776,-0.428718,-0.542758,-0.584838,-2.554901,0.295509,0.342427,0
286,3348194647,0.425007,-0.429044,-0.542662,-0.583794,-1.872102,-0.085608,0.265812,0
287,3348211314,0.425992,-0.428062,-0.543468,-0.583047,-0.929920,-0.153935,0.141525,0
289,3348244648,0.426321,-0.426106,-0.545095,-0.582720,-0.059737,-0.174324,-0.059690,0
293,3348311316,0.422275,-0.425823,-0.546632,-0.584431,2.016942,0.421677,-0.325507,0
295,3348344650,0.419160,-0.428803,-0.546296,-0.584808,1.864483,0.404727,-0.369800,0
296,3348361317,0.417420,-0.431572,-0.546012,-0.584280,1.367013,0.549401,-0.333879,0
298,3348394651,0.415348,-0.439884,-0.545493,-0.580029,1.391584,1.024583,-0.280050,0
300,3348427985,0.411836,-0.451636,-0.542934,-0.575887,-0.414857,0.584895,-0.787747,0
302,3348461319,0.410925,-0.465138,-0.538671,-0.569762,0.892012,0.150917,-0.295997,0
304,3348494653,0.408413,-0.479573,-0.534600,-0.563399,0.365203,-0.385006,-0.057570,0
305,3348511320,0.407608,-0.486896,-0.532637,-0.559547,-1.468463,-0.657946,-0.019515,0
307,3348544654,0.412724,-0.496670,-0.529946,-0.549675,0.263810,-1.238711,-0.712207,0
311,3348611322,0.425133,-0.508574,-0.528584,-0.530301,-0.183972,-0.272703,0.438922,0
313,3348644656,0.425498,-0.516976,-0.525322,-0.525101,-0.375482,-0.937436,0.344651,0
314,3348661323,0.424840,-0.521497,-0.523519,-0.522959,-0.958153,-0.897397,0.539407,0
316,3348694657,0.424713,-0.525928,-0.523117,-0.519012,-1.334638,0.359069,0.218441,0
318,3348727991,0.428525,-0.525965,-0.525567,-0.513335,-0.589392,0.073715,0.313723,0
320,3348761325,0.429210,-0.527365,-0.526879,-0.509970,-0.157602,-1.088357,-0.033651,0
323,3348811326,0.427507,-0.530436,-0.527631,-0.507433,-1.018179,-0.417008,0.448007,0
325,3348844660,0.428567,-0.530742,-0.527840,-0.505999,-0.632972,-0.460863,0.203433,0
327,3348877994,0.429074,-0.531064,-0.526945,-0.506164,-0.293264,0.040706,-0.011299,0
329,3348911328,0.427738,-0.532431,-0.525467,-0.507394,-1.446634,0.027457,0.264656,0
331,3348944662,0.427366,-0.532613,-0.524183,-0.508843,-0.803114,-0.017245,0.223202,0
332,3348961329,0.426648,-0.532769,-0.523542,-0.509941,-0.600679,-0.069053,0.095891,0
334,3348994663,0.424486,-0.532895,-0.522175,-0.513006,-0.307290,0.000326,0.343143,0
336,3349027997,0.422046,-0.531396,-0.521566,-0.517177,-0.621638,0.009167,0.435461,0
338,3349061331,0.418968,-0.529218,-0.522028,-0.521429,-1.868558,-0.224491,0.199347,0
340,3349094665,0.417210,-0.525375,-0.524212,-0.524524,-1.269233,-0.080434,0.615360,0
341,3349111332,0.416714,-0.522177,-0.526202,-0.526117,-1.119306,0.259787,0.467005,0
343,3349144666,0.416197,-0.513154,-0.531471,-0.530094,-0.896437,-0.006593,0.605255,0
345,3349178000,0.415844,-0.501236,-0.537202,-0.535964,-0.389272,-0.448512,0.183134,0
347,3349211334,0.415289,-0.488838,-0.541877,-0.543093,-0.190800,-0.925002,-0.374212,0
349,3349244668,0.414946,-0.476420,-0.546102,-0.550112,0.103819,-0.336705,-0.574532,0
350,3349261335,0.414991,-0.470114,-0.548041,-0.553564,0.331349,-0.342286,-0.596135,0
352,3349294669,0.416697,-0.457219,-0.552875,-0.558257,0.869079,0.180589,-0.597445,0
