sep=,
DeviceTag:,ydt
FirmwareVersion:,2.0.0
AppVersion:,2021.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Extended(Quaternion)
StartTime: ,2021-08-20_20:21:13_839 GMT+8
© Xsens Technologies B. V. 2005-2021

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
284,3348161313,0.471874,-0.505872,0.455628,0.560201,0.357421,-0.266623,0.216722,0
285,3348177980,0.472605,-0.506576,0.454755,0.559658,0.099173,-0.057512,0.024129,0
286,3348194647,0.472679,-0.507979,0.453222,0.559567,-0.114368,0.278837,-0.095860,0
287,3348211314,0.472345,-0.510049,0.451069,0.559706,-0.204254,0.497221,-0.127771,0
288,3348227981,0.472450,-0.512218,0.448797,0.559462,-0.196003,0.527017,-0.071842,0
289,3348244648,0.472911,-0.514679,0.445974,0.559072,-0.009836,0.436609,-0.085764,0
290,3348261315,0.473964,-0.517400,0.442001,0.558823,0.359105,0.238891,-0.182475,0
291,3348277982,0.474810,-0.521133,0.436310,0.559108,0.762808,0.342518,-0.321689,0
292,3348294649,0.475765,-0.525813,0.428819,0.559710,1.099985,0.608931,-0.438103,0
293,3348311316,0.476223,-0.531921,0.419754,0.560422,1.159539,0.761340,-0.376190,0
294,3348327983,0.478149,-0.537780,0.410180,0.560278,0.965281,2.064328,-0.648613,0
295,3348344650,0.482498,-0.542512,0.399914,0.559409,0.978199,0.656295,-0.792297,0
296,3348361317,0.486538,-0.550725,0.384612,0.558615,0.560038,-1.436245,-1.323593,0
297,3348377984,0.489211,-0.563827,0.365850,0.555804,-0.203097,-1.370767,-1.330865,0
298,3348394651,0.497249,-0.572669,0.350742,0.549333,-1.277221,-0.573948,-0.866733,0
299,3348411318,0.505585,-0.581510,0.338591,0.539981,-3.322357,-2.963212,-2.060989,0
300,3348427985,0.508658,-0.593288,0.326667,0.531563,-4.723269,-2.153379,-1.481267,0
301,3348444652,0.513234,-0.600386,0.319114,0.523725,-0.861463,-0.843483,-0.833106,0
302,3348461319,0.516902,-0.606528,0.313001,0.516682,-0.609815,-1.812018,-0.128848,0
303,3348477986,0.518152,-0.614594,0.305976,0.510064,1.890693,-0.543162,1.444740,0
304,3348494653,0.522626,-0.621473,0.299248,0.501076,0.106881,-1.995100,1.875635,0
305,3348511320,0.526853,-0.630155,0.292388,0.489727,-0.697469,-3.309280,0.816278,0
306,3348527987,0.532717,-0.638350,0.286344,0.476154,-1.214886,-0.696602,-1.041382,0
307,3348544654,0.540864,-0.644223,0.281713,0.461599,0.822918,1.139442,-3.042776,0
308,3348561321,0.551903,-0.646535,0.278015,0.447323,0.877957,1.541149,-3.869902,0
309,3348577988,0.564193,-0.646445,0.273270,0.434870,0.736099,1.068480,-2.851842,0
310,3348594655,0.573922,-0.647408,0.267520,0.424150,1.599393,0.646040,-0.616980,0
311,3348611322,0.580075,-0.650560,0.261691,0.414483,1.488866,0.613750,1.928593,0
312,3348627989,0.583916,-0.655523,0.256691,0.404271,0.006102,0.382583,2.087887,0
313,3348644656,0.587252,-0.661340,0.251150,0.393295,-0.420283,0.402501,0.385114,0
314,3348661323,0.591575,-0.665917,0.244971,0.382854,-0.041327,0.992794,-0.865730,0
315,3348677990,0.597269,-0.668509,0.238910,0.373204,-0.199588,1.447002,-0.588939,0
316,3348694657,0.603637,-0.669643,0.232725,0.364737,-0.207838,1.557852,0.159817,0
317,3348711324,0.608727,-0.671394,0.226294,0.357023,0.663796,1.270850,1.976933,0
318,3348727991,0.611340,-0.674785,0.219798,0.350157,0.508059,1.093770,2.419197,0
319,3348744658,0.613217,-0.678164,0.213565,0.344154,0.049730,0.958385,1.486279,0
320,3348761325,0.614748,-0.681114,0.207829,0.339072,-0.118858,0.980427,1.073951,0
321,3348777992,0.616103,-0.683509,0.202294,0.335116,-0.332775,0.665026,1.477144,0
322,3348794659,0.617348,-0.685361,0.197533,0.331867,-0.197148,0.466536,1.960775,0
323,3348811326,0.619095,-0.685984,0.193546,0.329668,-0.055550,0.277651,2.445692,0
324,3348827993,0.619556,-0.687155,0.190655,0.328044,-0.338525,0.174708,2.681362,0
325,3348844660,0.618916,-0.688664,0.188709,0.327212,-0.296537,0.018324,2.381680,0
326,3348861327,0.618540,-0.689108,0.187853,0.327479,-0.155480,-0.030098,2.201163,0
327,3348877994,0.618988,-0.687894,0.188296,0.328928,-0.252315,-0.000990,2.579553,0
328,3348894661,0.618765,-0.686541,0.189911,0.331238,-0.548794,0.200319,2.724959,0
329,3348911328,0.617547,-0.685390,0.192682,0.334280,-0.533372,-0.015983,2.559910,0
330,3348927995,0.616128,-0.683599,0.196351,0.338407,-0.573951,0.022334,2.363621,0
331,3348944662,0.614705,-0.681035,0.201012,0.343388,-0.431816,0.141205,2.018663,0
332,3348961329,0.612851,-0.678100,0.206653,0.349115,-0.359423,0.250543,1.734185,0
333,3348977996,0.610787,-0.674609,0.212934,0.355661,-0.284253,0.446527,1.472355,0
334,3348994663,0.608250,-0.670898,0.219830,0.362761,-0.282675,0.530277,1.350009,0
335,3349011330,0.605446,-0.666788,0.227278,0.370361,-0.304629,0.262386,1.164369,0
336,3349027997,0.602402,-0.662242,0.235114,0.378500,-0.318461,0.478987,1.260243,0
337,3349044664,0.598671,-0.657644,0.243358,0.387128,-0.403822,0.365727,1.135235,0
338,3349061331,0.594374,-0.652958,0.251940,0.396088,-0.237016,0.348721,0.691939,0
339,3349077998,0.589536,-0.648385,0.260659,0.405087,-0.479351,0.116163,0.648228,0
340,3349094665,0.584260,-0.643844,0.269789,0.413898,-0.519533,-0.041045,0.225297,0
341,3349111332,0.579116,-0.638696,0.279455,0.422599,-0.338784,0.030347,-0.070722,0
342,3349127999,0.573569,-0.633540,0.289387,0.431155,-0.237954,0.054222,-0.162786,0
343,3349144666,0.567627,-0.628321,0.299106,0.439934,0.050032,0.084238,-0.428540,0
344,3349161333,0.560202,-0.623889,0.308568,0.449127,0.028860,0.345410,-0.619943,0
345,3349178000,0.552242,-0.618992,0.318600,0.458655,-0.130294,0.520021,-0.848607,0
346,3349194667,0.544527,-0.613153,0.328640,0.468532,-0.240898,0.327235,-1.347528,0
347,3349211334,0.537022,-0.606280,0.338357,0.479104,-0.640130,0.471527,-1.246617,0
348,3349228001,0.529511,-0.599016,0.347443,0.489975,-0.391413,0.209440,-1.839321,0
349,3349244668,0.522904,-0.591169,0.357222,0.499476,-0.686270,0.150058,-1.226412,0
350,3349261335,0.518166,-0.581536,0.367323,0.508317,-0.510324,-0.071048,-1.255095,0
351,3349278002,0.513807,-0.571261,0.377456,0.516899,-0.342926,0.167935,-0.918856,0
352,3349294669,0.509484,-0.561514,0.387388,0.524454,0.110135,0.027902,-1.469154,0
353,3349311336,0.504841,-0.552255,0.397346,0.531280,0.413695,-0.093583,-0.990983,0
354,3349328003,0.501916,-0.542806,0.406582,0.536774,0.862910,-0.508602,-1.144014,0
355,3349344670,0.498715,-0.534936,0.414740,0.541398,0.938486,-0.485991,-0.876597,0
356,3349361337,0.495651,-0.529249,0.421561,0.544522,0.948806,-0.725408,-1.301255,0
357,3349378004,0.492278,-0.526002,0.427033,0.546462,0.935253,-0.626651,-0.767217,0
358,3349394671,0.489643,-0.523045,0.432609,0.547280,0.824819,-0.328603,-0.191101,0
359,3349411338,0.488275,-0.520241,0.437243,0.547493,0.987034,0.281356,-0.339410,0
360,3349428005,0.487755,-0.517824,0.441371,0.546936,0.478283,-0.086151,-0.004182,0
361,3349444672,0.487493,-0.515853,0.444932,0.546146,-0.037565,-0.042613,-0.036978,0
362,3349461339,0.486906,-0.514536,0.447515,0.545801,-0.456008,-0.409952,-0.084919,0
363,3349478006,0.485929,-0.513280,0.449993,0.545817,-0.396357,-0.175523,-0.003466,0
364,3349494673,0.484981,-0.511819,0.452479,0.545976,-0.577197,-0.245434,0.329444,0
365,3349511340,0.483755,-0.510614,0.454791,0.546272,-0.284138,-0.365909,0.210645,0
366,3349528007,0.482110,-0.509790,0.456514,0.547058,-0.160448,-0.414727,0.019003,0
367,3349544674,0.479958,-0.509636,0.457506,0.548263,0.004703,-0.299246,-0.092336,0
368,3349561341,0.477345,-0.509721,0.458096,0.549970,-0.099964,-0.105514,-0.104729,0
369,3349578008,0.474519,-0.510108,0.458702,0.551549,0.088659,0.096641,-0.307500,0
370,3349594675,0.471783,-0.510386,0.459131,0.553280,-0.065249,-0.266827,-0.124285,0
371,3349611342,0.469203,-0.510524,0.459749,0.554831,-0.150850,-0.218459,-0.056069,0
372,3349628009,0.466979,-0.510420,0.460375,0.556283,-0.230301,-0.027997,0.031023,0
373,3349644676,0.465056,-0.510123,0.460955,0.557684,-0.218406,0.015847,-0.028735,0
374,3349661343,0.463402,-0.509640,0.461540,0.559017,-0.306415,0.092392,0.207473,0
375,3349678010,0.461764,-0.509251,0.462168,0.560207,-0.186900,0.063155,0.107764,0
376,3349694677,0.460494,-0.508872,0.462880,0.561008,-0.003556,0.144349,-0.041141,0
377,3349711344,0.459534,-0.508400,0.463751,0.561504,0.290381,0.202187,-0.095860,0
378,3349728011,0.458597,-0.508121,0.464226,0.562129,0.374199,0.136009,-0.059672,0
379,3349744678,0.457625,-0.508243,0.464312,0.562740,0.384400,0.188966,0.007993,0
380,3349761345,0.456922,-0.508434,0.464327,0.563127,0.268209,0.307218,-0.013461,0
381,3349778012,0.456607,-0.508563,0.464485,0.563134,0.116463,0.355822,0.146845,0
